ad_id,variant,campaign_name,audience_type,product_type,impressions,clicks,spend_idr,sessions,add_to_cart,total_revenue,total_transactions,CTR,CPC,ROAS,conversion_rate
AD_0839,Video_Review,Retargeting Campaign,warm,Sunscreen,16735,474,168274.0,388,27,0.0,0,0.028323872124290408,355.0084388185654,0.0,0.0
AD_0840,Static_Catalog,Retargeting Campaign,warm,Sunscreen,16850,208,236225.0,167,10,1236000.0,5,0.012344213649851632,1135.6971153846155,5.232299714255476,0.02403846153846154
AD_0841,Video_Review,Retargeting Campaign,warm,Serum,18381,491,421154.0,404,61,1401000.0,4,0.02671236603013982,857.7474541751527,3.3265741272788576,0.008146639511201629
AD_0842,Static_Catalog,Awareness Campaign,cold,Cleanser,14018,144,377331.0,125,22,0.0,0,0.010272506777000999,2620.3541666666665,0.0,0.0
AD_0843,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,6726,88,288297.0,74,12,0.0,0,0.013083556348498365,3276.1022727272725,0.0,0.0
AD_0844,Video_Review,Awareness Campaign,cold,Serum,19007,486,279412.0,424,61,386000.0,1,0.025569527016362392,574.9218106995885,1.3814725208652456,0.00205761316872428
AD_0845,Static_Catalog,Awareness Campaign,cold,Sunscreen,11879,141,375345.0,119,20,0.0,0,0.011869686000505093,2662.021276595745,0.0,0.0
AD_0846,Static_Catalog,Awareness Campaign,cold,Moisturizer,7877,79,112336.0,70,4,444000.0,2,0.010029198933604164,1421.9746835443038,3.952428428998718,0.02531645569620253
AD_0847,Video_Review,Flash Sale Campaign,cold,Moisturizer,7374,137,477721.0,121,6,0.0,0,0.018578790344453484,3487.014598540146,0.0,0.0
AD_0848,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,17892,260,401033.0,232,18,0.0,0,0.014531634249944109,1542.4346153846154,0.0,0.0
AD_0849,Static_Catalog,Awareness Campaign,cold,Cleanser,14869,215,388102.0,193,14,1821000.0,5,0.014459613961934226,1805.125581395349,4.692065487938738,0.023255813953488372
AD_0850,Video_Review,Flash Sale Campaign,cold,Cleanser,14638,270,210160.0,235,37,978000.0,4,0.01844514277906818,778.3703703703703,4.653597259231062,0.014814814814814815
AD_0851,Static_Catalog,Flash Sale Campaign,cold,Serum,8581,79,341605.0,63,3,99000.0,1,0.00920638620207435,4324.113924050633,0.28980840444372885,0.012658227848101266
AD_0852,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,7358,99,200025.0,88,11,1301000.0,4,0.013454743136721936,2020.4545454545455,6.5041869766279214,0.04040404040404041
AD_0853,Static_Catalog,Awareness Campaign,cold,Cleanser,15384,184,217265.0,160,26,0.0,0,0.011960478419136765,1180.7880434782608,0.0,0.0
AD_0854,Video_Review,Awareness Campaign,cold,Moisturizer,9513,170,338366.0,142,8,603000.0,3,0.017870282770945024,1990.3882352941177,1.7820939456091924,0.01764705882352941
AD_0855,Video_Review,Awareness Campaign,cold,Cleanser,14724,298,236694.0,258,20,853000.0,3,0.02023906547133931,794.2751677852349,3.6038091375362282,0.010067114093959731
AD_0856,Video_Review,Retargeting Campaign,warm,Cleanser,11086,263,451910.0,210,12,262000.0,2,0.023723615370737867,1718.2889733840304,0.5797614569272643,0.0076045627376425855
AD_0857,Static_Catalog,Awareness Campaign,cold,Moisturizer,19919,206,134523.0,183,22,0.0,0,0.010341884632762689,653.0242718446602,0.0,0.0
AD_0858,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,10273,135,209101.0,112,17,1879000.0,6,0.01314124403776891,1548.8962962962962,8.98608806270654,0.044444444444444446
AD_0859,Video_Review,Awareness Campaign,cold,Serum,11846,316,488464.0,276,25,1630000.0,4,0.026675671112611852,1545.7721518987341,3.3369910576828588,0.012658227848101266
AD_0860,Static_Catalog,Retargeting Campaign,warm,Cleanser,7400,85,234484.0,73,7,0.0,0,0.011486486486486487,2758.635294117647,0.0,0.0
AD_0861,Video_Review,Flash Sale Campaign,cold,Moisturizer,17602,524,376835.0,468,45,787000.0,4,0.02976934439268265,719.1507633587786,2.088447198375947,0.007633587786259542
AD_0862,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,15325,202,223313.0,176,14,0.0,0,0.013181076672104405,1105.509900990099,0.0,0.0
AD_0863,Static_Catalog,Awareness Campaign,cold,Sunscreen,18109,205,476053.0,179,29,633000.0,2,0.011320337953503783,2322.209756097561,1.3296838797360797,0.00975609756097561
AD_0864,Static_Catalog,Retargeting Campaign,warm,Cleanser,8241,113,105574.0,95,6,1135000.0,4,0.01371192816405776,934.2831858407079,10.750753026313296,0.035398230088495575
AD_0865,Static_Catalog,Awareness Campaign,cold,Moisturizer,7712,115,484822.0,94,10,0.0,0,0.01491182572614108,4215.843478260869,0.0,0.0
AD_0866,Video_Review,Retargeting Campaign,warm,Serum,6079,130,427438.0,107,16,289000.0,1,0.021385096232933047,3287.9846153846156,0.6761214491926314,0.007692307692307693
AD_0867,Video_Review,Retargeting Campaign,warm,Sunscreen,10006,304,371731.0,255,29,692000.0,2,0.030381770937437536,1222.7993421052631,1.8615611826831768,0.006578947368421052
AD_0868,Static_Catalog,Retargeting Campaign,warm,Sunscreen,16280,203,448928.0,178,19,1814000.0,5,0.012469287469287469,2211.4679802955666,4.040737044693135,0.024630541871921183
AD_0869,Video_Review,Awareness Campaign,cold,Sunscreen,7789,182,486688.0,147,14,0.0,0,0.02336628578764925,2674.1098901098903,0.0,0.0
AD_0870,Video_Review,Retargeting Campaign,warm,Cleanser,13502,410,472428.0,338,45,1273000.0,5,0.030365871722707747,1152.2634146341463,2.694590498446324,0.012195121951219513
AD_0871,Video_Review,Retargeting Campaign,warm,Serum,8834,223,236016.0,178,18,892000.0,2,0.025243377858274848,1058.3677130044844,3.7794047861161957,0.008968609865470852
AD_0872,Video_Review,Awareness Campaign,cold,Sunscreen,11811,326,377919.0,279,44,204000.0,1,0.027601388536110407,1159.260736196319,0.5397982107276956,0.003067484662576687
AD_0873,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,8201,86,440343.0,75,8,0.0,0,0.01048652603341056,5120.267441860465,0.0,0.0
AD_0874,Static_Catalog,Awareness Campaign,cold,Serum,13728,141,244338.0,122,22,181000.0,1,0.01027097902097902,1732.8936170212767,0.7407771202187134,0.0070921985815602835
AD_0875,Static_Catalog,Awareness Campaign,cold,Moisturizer,7873,114,392552.0,92,14,900000.0,3,0.014479867902959482,3443.438596491228,2.292689885671198,0.02631578947368421
AD_0876,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,7486,107,343876.0,85,11,841000.0,2,0.014293347582153353,3213.7943925233644,2.44564901301632,0.018691588785046728
AD_0877,Static_Catalog,Retargeting Campaign,warm,Serum,5238,61,494321.0,48,5,311000.0,1,0.011645666284841543,8103.622950819672,0.6291458384329212,0.01639344262295082
AD_0878,Video_Review,Awareness Campaign,cold,Cleanser,18004,379,201551.0,309,20,786000.0,4,0.02105087758275939,531.7968337730871,3.8997573815064177,0.010554089709762533
AD_0879,Video_Review,Flash Sale Campaign,cold,Moisturizer,19884,477,265486.0,428,47,284000.0,1,0.023989136994568498,556.5744234800839,1.0697362572791032,0.0020964360587002098
AD_0880,Static_Catalog,Awareness Campaign,cold,Serum,12190,117,104331.0,98,17,0.0,0,0.009598031173092698,891.7179487179487,0.0,0.0
AD_0881,Video_Review,Flash Sale Campaign,cold,Serum,17032,450,184667.0,367,34,295000.0,1,0.026420854861437294,410.37111111111113,1.5974700406677966,0.0022222222222222222
AD_0882,Video_Review,Awareness Campaign,cold,Serum,14735,330,304335.0,280,47,0.0,0,0.022395656599932135,922.2272727272727,0.0,0.0
AD_0883,Static_Catalog,Retargeting Campaign,warm,Cleanser,11521,98,491806.0,88,5,0.0,0,0.008506206058501865,5018.428571428572,0.0,0.0
AD_0884,Video_Review,Retargeting Campaign,warm,Moisturizer,18139,392,122419.0,347,66,238000.0,2,0.02161089365455648,312.2933673469388,1.9441426575940008,0.00510204081632653
AD_0885,Video_Review,Retargeting Campaign,warm,Cleanser,16481,363,277216.0,294,45,0.0,0,0.022025362538680905,763.6804407713498,0.0,0.0
AD_0886,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,17860,162,459792.0,131,17,568000.0,4,0.009070548712206047,2838.222222222222,1.2353411977589868,0.024691358024691357
AD_0887,Video_Review,Retargeting Campaign,warm,Cleanser,13942,415,213096.0,349,34,1463000.0,4,0.029766174150050208,513.4843373493976,6.8654503134737395,0.00963855421686747
AD_0888,Video_Review,Flash Sale Campaign,cold,Serum,8936,245,276687.0,207,14,479000.0,1,0.027417188898836167,1129.334693877551,1.731198068575683,0.004081632653061225
AD_0889,Video_Review,Retargeting Campaign,warm,Serum,10531,266,206538.0,233,37,410000.0,2,0.02525875985186592,776.4586466165414,1.985106856849587,0.007518796992481203
AD_0890,Static_Catalog,Retargeting Campaign,warm,Serum,18151,240,133351.0,214,13,385000.0,3,0.013222411988320203,555.6291666666667,2.8871174569369558,0.0125
AD_0892,Video_Review,Awareness Campaign,cold,Serum,12273,309,354829.0,253,28,371000.0,2,0.02517721828403813,1148.3139158576053,1.0455740652539673,0.006472491909385114
AD_0893,Static_Catalog,Awareness Campaign,cold,Moisturizer,17095,191,118706.0,167,8,2630000.0,10,0.011172857560690261,621.4973821989529,22.15557764561185,0.05235602094240838
AD_0894,Video_Review,Flash Sale Campaign,cold,Moisturizer,12247,282,432343.0,251,48,462000.0,1,0.023026047195231485,1533.1312056737588,1.0685959990100453,0.0035460992907801418
AD_0895,Video_Review,Retargeting Campaign,warm,Serum,15001,331,394472.0,296,37,0.0,0,0.022065195653623092,1191.7583081570997,0.0,0.0
AD_0896,Video_Review,Awareness Campaign,cold,Sunscreen,9922,238,489057.0,194,23,0.0,0,0.023987099375125984,2054.861344537815,0.0,0.0
AD_0897,Video_Review,Retargeting Campaign,warm,Cleanser,5329,118,241154.0,104,5,0.0,0,0.022142991180334023,2043.677966101695,0.0,0.0
AD_0898,Static_Catalog,Retargeting Campaign,warm,Serum,14842,179,148380.0,152,18,0.0,0,0.012060369222476755,828.9385474860335,0.0,0.0
AD_0899,Static_Catalog,Flash Sale Campaign,cold,Serum,10175,85,191549.0,72,10,1145000.0,4,0.008353808353808353,2253.5176470588235,5.97758275950279,0.047058823529411764
AD_0900,Video_Review,Flash Sale Campaign,cold,Sunscreen,11323,334,309394.0,279,51,269000.0,1,0.029497482999205158,926.3293413173652,0.8694415534884322,0.0029940119760479044
AD_0901,Video_Review,Awareness Campaign,cold,Cleanser,10758,249,338515.0,208,38,188000.0,1,0.023145566090351368,1359.4979919678715,0.555366822740499,0.004016064257028112
AD_0902,Static_Catalog,Retargeting Campaign,warm,Sunscreen,17452,253,270491.0,217,12,0.0,0,0.01449690579876232,1069.1343873517787,0.0,0.0
AD_0903,Static_Catalog,Awareness Campaign,cold,Cleanser,13959,203,294387.0,164,18,0.0,0,0.014542589010674118,1450.1822660098521,0.0,0.0
AD_0904,Video_Review,Flash Sale Campaign,cold,Cleanser,5244,121,435417.0,103,13,0.0,0,0.023073989321128908,3598.4876033057853,0.0,0.0
AD_0905,Video_Review,Flash Sale Campaign,cold,Cleanser,17892,503,272687.0,440,53,2899000.0,10,0.028113123183545717,542.1212723658052,10.63123654592995,0.019880715705765408
AD_0906,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,12631,143,479056.0,124,23,426000.0,1,0.011321352228643812,3350.041958041958,0.8892488560836311,0.006993006993006993
AD_0907,Video_Review,Flash Sale Campaign,cold,Serum,12646,386,430331.0,313,55,385000.0,2,0.03052348568717381,1114.8471502590673,0.8946601569489533,0.0051813471502590676
AD_0908,Static_Catalog,Awareness Campaign,cold,Moisturizer,7745,98,160645.0,84,14,0.0,0,0.012653324725629439,1639.234693877551,0.0,0.0
AD_0909,Video_Review,Flash Sale Campaign,cold,Moisturizer,14528,400,207157.0,341,64,332000.0,1,0.02753303964757709,517.8925,1.6026491984340379,0.0025
AD_0910,Static_Catalog,Retargeting Campaign,warm,Moisturizer,10126,87,199847.0,70,3,1148000.0,3,0.008591744025281454,2297.0919540229884,5.744394461763249,0.034482758620689655
AD_0911,Video_Review,Awareness Campaign,cold,Sunscreen,19597,615,208241.0,516,61,722000.0,2,0.03138235444200643,338.60325203252034,3.4671366349566126,0.0032520325203252032
AD_0912,Video_Review,Retargeting Campaign,warm,Moisturizer,11890,277,317220.0,242,24,0.0,0,0.023296888141295206,1145.1985559566788,0.0,0.0
AD_0913,Video_Review,Awareness Campaign,cold,Sunscreen,19363,535,392772.0,441,75,0.0,0,0.02763001600991582,734.1532710280374,0.0,0.0
AD_0914,Static_Catalog,Flash Sale Campaign,cold,Serum,17708,153,307440.0,123,12,0.0,0,0.008640162638355545,2009.4117647058824,0.0,0.0
AD_0915,Static_Catalog,Awareness Campaign,cold,Serum,18314,258,286023.0,216,13,0.0,0,0.014087583269629791,1108.6162790697674,0.0,0.0
AD_0916,Video_Review,Retargeting Campaign,warm,Cleanser,18903,560,101379.0,480,66,861000.0,2,0.029624927260223245,181.03392857142856,8.492883141479005,0.0035714285714285713
AD_0917,Static_Catalog,Flash Sale Campaign,cold,Cleanser,19516,285,229560.0,250,27,0.0,0,0.014603402336544374,805.4736842105264,0.0,0.0
AD_0918,Static_Catalog,Awareness Campaign,cold,Serum,12522,170,432464.0,149,10,0.0,0,0.013576106053346111,2543.9058823529413,0.0,0.0
AD_0919,Video_Review,Flash Sale Campaign,cold,Cleanser,12446,268,307440.0,217,36,543000.0,1,0.02153302265788205,1147.1641791044776,1.7661982825917253,0.0037313432835820895
AD_0920,Video_Review,Retargeting Campaign,warm,Serum,8423,149,332366.0,129,21,0.0,0,0.01768965926629467,2230.6442953020132,0.0,0.0
AD_0921,Video_Review,Flash Sale Campaign,cold,Sunscreen,19161,379,364546.0,322,16,1515000.0,7,0.01977976097280935,961.8627968337731,4.155854130891575,0.018469656992084433
AD_0922,Static_Catalog,Flash Sale Campaign,cold,Cleanser,15515,194,424319.0,172,23,2008000.0,7,0.01250402835965195,2187.2113402061855,4.732288679036291,0.03608247422680412
AD_0923,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,7780,92,232475.0,73,10,599000.0,2,0.011825192802056555,2526.9021739130435,2.576621142058286,0.021739130434782608
AD_0924,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,8003,94,197919.0,81,5,0.0,0,0.011745595401724353,2105.521276595745,0.0,0.0
AD_0925,Video_Review,Retargeting Campaign,warm,Sunscreen,14598,307,480485.0,245,19,90000.0,1,0.02103027812029045,1565.097719869707,0.18731073810836968,0.003257328990228013
AD_0926,Static_Catalog,Flash Sale Campaign,cold,Serum,16350,140,169103.0,125,19,772000.0,3,0.00856269113149847,1207.8785714285714,4.565264956860611,0.02142857142857143
AD_0927,Video_Review,Awareness Campaign,cold,Sunscreen,12844,324,111319.0,269,26,0.0,0,0.025225786359389598,343.57716049382714,0.0,0.0
AD_0928,Video_Review,Flash Sale Campaign,cold,Serum,5108,98,392759.0,84,5,0.0,0,0.01918559122944401,4007.7448979591836,0.0,0.0
AD_0929,Static_Catalog,Awareness Campaign,cold,Cleanser,7922,109,496017.0,92,13,0.0,0,0.013759151729361272,4550.614678899083,0.0,0.0
AD_0930,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,7364,95,305704.0,77,14,0.0,0,0.012900597501357958,3217.936842105263,0.0,0.0
AD_0931,Static_Catalog,Awareness Campaign,cold,Moisturizer,8960,121,226839.0,107,13,987000.0,4,0.013504464285714286,1874.702479338843,4.351103646198405,0.03305785123966942
AD_0932,Static_Catalog,Awareness Campaign,cold,Moisturizer,11830,123,247937.0,101,17,420000.0,1,0.010397295012679627,2015.7479674796748,1.6939787123341816,0.008130081300813009
AD_0933,Video_Review,Flash Sale Campaign,cold,Serum,19755,561,289977.0,497,62,722000.0,3,0.028397873955960516,516.8930481283422,2.4898526434855177,0.0053475935828877
AD_0934,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,10770,126,473595.0,104,19,0.0,0,0.0116991643454039,3758.690476190476,0.0,0.0
AD_0935,Video_Review,Flash Sale Campaign,cold,Cleanser,17361,329,160653.0,288,23,0.0,0,0.018950521283336214,488.30699088145894,0.0,0.0
AD_0936,Video_Review,Retargeting Campaign,warm,Moisturizer,12692,282,203107.0,232,43,0.0,0,0.022218720453829183,720.2375886524823,0.0,0.0
AD_0937,Video_Review,Flash Sale Campaign,cold,Serum,15903,411,430328.0,359,58,457000.0,2,0.025844180343331448,1047.0267639902677,1.061980628729713,0.004866180048661801
AD_0938,Video_Review,Flash Sale Campaign,cold,Sunscreen,12986,317,420037.0,283,29,340000.0,1,0.02441090405051594,1325.0378548895899,0.8094525006130412,0.0031545741324921135
AD_0939,Static_Catalog,Retargeting Campaign,warm,Sunscreen,10240,107,444950.0,90,14,1588000.0,4,0.01044921875,4158.411214953271,3.5689403303741996,0.037383177570093455
AD_0940,Static_Catalog,Retargeting Campaign,warm,Sunscreen,7295,106,182600.0,91,12,0.0,0,0.014530500342700479,1722.6415094339623,0.0,0.0
AD_0941,Static_Catalog,Awareness Campaign,cold,Moisturizer,7760,119,469676.0,96,9,1059000.0,5,0.015335051546391752,3946.8571428571427,2.2547458247813386,0.04201680672268908
AD_0942,Static_Catalog,Retargeting Campaign,warm,Cleanser,14939,186,246935.0,156,8,2293000.0,7,0.012450632572461344,1327.6075268817203,9.285844452993702,0.03763440860215054
AD_0943,Static_Catalog,Awareness Campaign,cold,Sunscreen,9107,85,446997.0,75,11,0.0,0,0.00933347974085868,5258.788235294118,0.0,0.0
AD_0944,Static_Catalog,Flash Sale Campaign,cold,Serum,12830,163,478522.0,143,8,824000.0,2,0.012704598597038192,2935.717791411043,1.721968895891934,0.012269938650306749
AD_0945,Video_Review,Flash Sale Campaign,cold,Sunscreen,11611,351,245152.0,310,58,883000.0,2,0.030229954353630177,698.4387464387464,3.601847017360658,0.005698005698005698
AD_0946,Video_Review,Flash Sale Campaign,cold,Serum,9670,311,315572.0,262,23,1721000.0,4,0.03216132368148914,1014.700964630225,5.4535890383177215,0.012861736334405145
AD_0947,Static_Catalog,Retargeting Campaign,warm,Moisturizer,15759,216,375236.0,176,18,917000.0,4,0.013706453455168474,1737.2037037037037,2.4437953714462366,0.018518518518518517
AD_0948,Video_Review,Retargeting Campaign,warm,Cleanser,9335,253,414281.0,213,38,1374000.0,5,0.027102303160149974,1637.4743083003953,3.3165894646387355,0.019762845849802372
AD_0949,Static_Catalog,Retargeting Campaign,warm,Moisturizer,7037,61,403564.0,49,7,202000.0,2,0.0086684666761404,6615.803278688524,0.5005401869344144,0.03278688524590164
AD_0950,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,5432,82,344288.0,68,13,378000.0,1,0.015095729013254787,4198.634146341464,1.097918022121015,0.012195121951219513
AD_0951,Video_Review,Retargeting Campaign,warm,Moisturizer,5489,176,413392.0,152,15,334000.0,1,0.03206412825651302,2348.818181818182,0.8079498393776368,0.005681818181818182
AD_0952,Video_Review,Retargeting Campaign,warm,Serum,11515,266,306384.0,213,39,327000.0,1,0.023100303951367782,1151.8195488721803,1.0672881090396364,0.0037593984962406013
AD_0953,Video_Review,Flash Sale Campaign,cold,Sunscreen,12345,244,428873.0,208,19,501000.0,1,0.019765087079789388,1757.6762295081967,1.1681779920862354,0.004098360655737705
AD_0954,Static_Catalog,Flash Sale Campaign,cold,Cleanser,7421,94,309633.0,79,15,625000.0,2,0.012666756501819162,3293.968085106383,2.018518697942403,0.02127659574468085
AD_0955,Video_Review,Retargeting Campaign,warm,Cleanser,14773,438,243573.0,359,57,1230000.0,5,0.02964868340892168,556.1027397260274,5.049820792945031,0.01141552511415525
AD_0956,Static_Catalog,Flash Sale Campaign,cold,Cleanser,11332,99,185820.0,82,6,802000.0,4,0.00873632192022591,1876.969696969697,4.3160047357657945,0.04040404040404041
AD_0957,Video_Review,Flash Sale Campaign,cold,Cleanser,12838,252,308851.0,211,32,188000.0,1,0.019629225736095966,1225.5992063492063,0.6087077587574591,0.003968253968253968
AD_0958,Video_Review,Flash Sale Campaign,cold,Moisturizer,17088,457,478994.0,391,57,1312000.0,4,0.026743913857677902,1048.1269146608315,2.7390739758744367,0.0087527352297593
AD_0959,Static_Catalog,Flash Sale Campaign,cold,Cleanser,8960,124,382745.0,101,15,132000.0,1,0.013839285714285714,3086.6532258064517,0.34487713751975857,0.008064516129032258
AD_0960,Video_Review,Flash Sale Campaign,cold,Serum,18690,565,239152.0,493,36,111000.0,1,0.030230069555912252,423.2778761061947,0.4641399611962267,0.0017699115044247787
AD_0961,Video_Review,Awareness Campaign,cold,Moisturizer,6025,152,460519.0,123,17,0.0,0,0.025228215767634853,3029.7302631578946,0.0,0.0
AD_0962,Video_Review,Awareness Campaign,cold,Moisturizer,19940,525,266866.0,442,33,0.0,0,0.026328986960882646,508.31619047619046,0.0,0.0
AD_0963,Video_Review,Retargeting Campaign,warm,Moisturizer,14370,312,275183.0,250,25,0.0,0,0.021711899791231733,881.9967948717949,0.0,0.0
AD_0964,Video_Review,Flash Sale Campaign,cold,Cleanser,7666,227,269808.0,201,30,0.0,0,0.029611270545264804,1188.5814977973569,0.0,0.0
AD_0965,Static_Catalog,Awareness Campaign,cold,Moisturizer,9118,107,229789.0,89,7,0.0,0,0.011735029611756964,2147.5607476635514,0.0,0.0
AD_0966,Static_Catalog,Flash Sale Campaign,cold,Serum,7982,91,243670.0,76,9,1380000.0,4,0.011400651465798045,2677.6923076923076,5.663397217548323,0.04395604395604396
AD_0967,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,10138,98,493887.0,85,6,556000.0,1,0.00966660090747682,5039.663265306122,1.1257635855975152,0.01020408163265306
AD_0968,Static_Catalog,Awareness Campaign,cold,Cleanser,6074,75,309486.0,60,5,701000.0,3,0.012347711557458018,4126.48,2.2650459148394435,0.04
AD_0969,Static_Catalog,Flash Sale Campaign,cold,Serum,9338,90,184153.0,73,3,0.0,0,0.009638038123795245,2046.1444444444444,0.0,0.0
AD_0970,Video_Review,Flash Sale Campaign,cold,Sunscreen,11284,351,372217.0,283,19,671000.0,2,0.03110599078341014,1060.4472934472935,1.8027118589424986,0.005698005698005698
AD_0971,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,14044,194,405428.0,171,13,0.0,0,0.013813728282540587,2089.8350515463917,0.0,0.0
AD_0972,Static_Catalog,Retargeting Campaign,warm,Moisturizer,18530,271,114318.0,224,44,0.0,0,0.014624932541824068,421.8376383763838,0.0,0.0
AD_0973,Video_Review,Awareness Campaign,cold,Serum,17573,468,467482.0,391,41,0.0,0,0.02663176463893473,998.8931623931624,0.0,0.0
AD_0974,Video_Review,Awareness Campaign,cold,Serum,8446,190,242108.0,158,15,1252000.0,5,0.02249585602652143,1274.2526315789473,5.171245890263849,0.02631578947368421
AD_0975,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,15663,133,494718.0,106,6,503000.0,1,0.00849134903913682,3719.684210526316,1.0167408503430237,0.007518796992481203
AD_0976,Static_Catalog,Retargeting Campaign,warm,Moisturizer,17124,227,270231.0,203,28,0.0,0,0.013256248540060734,1190.444933920705,0.0,0.0
AD_0977,Video_Review,Flash Sale Campaign,cold,Cleanser,13123,399,491479.0,343,43,808000.0,3,0.030404633086946582,1231.7769423558898,1.6440173435691048,0.007518796992481203
AD_0978,Video_Review,Awareness Campaign,cold,Cleanser,12024,260,239045.0,222,42,125000.0,1,0.02162341982701264,919.4038461538462,0.5229140956723629,0.0038461538461538464
AD_0979,Static_Catalog,Flash Sale Campaign,cold,Serum,5527,86,332695.0,69,9,352000.0,1,0.015559978288402389,3868.546511627907,1.058026120019838,0.011627906976744186
AD_0980,Static_Catalog,Retargeting Campaign,warm,Sunscreen,7888,69,486265.0,58,7,0.0,0,0.008747464503042597,7047.31884057971,0.0,0.0
AD_0981,Video_Review,Retargeting Campaign,warm,Serum,11503,347,297415.5,286,17,817000.0,3,0.03016604364078936,857.1051873198847,2.746998727369623,0.008645533141210375
AD_0982,Video_Review,Flash Sale Campaign,cold,Moisturizer,14663,410,389151.0,342,37,0.0,0,0.02796153583850508,949.1487804878049,0.0,0.0
AD_0983,Video_Review,Awareness Campaign,cold,Moisturizer,10561,303,232828.0,243,40,272000.0,1,0.028690464918094877,768.4092409240924,1.168244369233941,0.0033003300330033004
AD_0984,Static_Catalog,Retargeting Campaign,warm,Cleanser,10969,124,147367.0,105,9,1011000.0,3,0.011304585650469505,1188.4435483870968,6.860423296938935,0.024193548387096774
AD_0985,Video_Review,Awareness Campaign,cold,Moisturizer,8663,256,294387.0,205,29,0.0,0,0.02955096386932933,1149.94921875,0.0,0.0
AD_0986,Video_Review,Flash Sale Campaign,cold,Moisturizer,15007,275,464709.0,240,15,0.0,0,0.01832478176850803,1689.850909090909,0.0,0.0
AD_0987,Static_Catalog,Retargeting Campaign,warm,Moisturizer,10773,107,275963.0,93,17,1487000.0,5,0.00993223800241344,2579.0934579439254,5.388403517862902,0.04672897196261682
AD_0988,Video_Review,Awareness Campaign,cold,Cleanser,13152,253,294387.0,214,22,570000.0,2,0.01923661800486618,1163.5849802371542,1.9362268034933607,0.007905138339920948
AD_0989,Video_Review,Retargeting Campaign,warm,Moisturizer,15118,275,419055.0,244,16,0.0,0,0.018190236803810027,1523.8363636363636,0.0,0.0
AD_0990,Video_Review,Flash Sale Campaign,cold,Serum,14192,404,142678.0,350,26,138000.0,1,0.02846674182638106,353.16336633663366,0.967212884957737,0.0024752475247524753
AD_0991,Video_Review,Awareness Campaign,cold,Sunscreen,7952,240,466590.0,206,20,138000.0,1,0.030181086519114688,1944.125,0.2957628753295184,0.004166666666666667
AD_0993,Static_Catalog,Awareness Campaign,cold,Moisturizer,19103,253,294387.0,220,22,0.0,0,0.013243993090090563,1163.5849802371542,0.0,0.0
AD_0994,Static_Catalog,Retargeting Campaign,warm,Serum,11182,140,349004.0,120,11,1404000.0,5,0.012520121624038634,2492.885714285714,4.022876528635775,0.03571428571428571
AD_0995,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,10873,140,352822.0,119,21,0.0,0,0.012875931205738987,2520.157142857143,0.0,0.0
AD_0996,Video_Review,Awareness Campaign,cold,Cleanser,8683,214,167507.0,183,11,1072000.0,4,0.024645859725901186,782.7429906542056,6.399732548490511,0.018691588785046728
AD_0997,Static_Catalog,Awareness Campaign,cold,Sunscreen,16274,231,243115.0,201,30,2114000.0,6,0.014194420548113556,1052.4458874458874,8.695473335664191,0.025974025974025976
AD_0998,Video_Review,Awareness Campaign,cold,Moisturizer,9775,294,368356.0,249,25,515000.0,2,0.030076726342710997,1252.9115646258504,1.398104008079141,0.006802721088435374
AD_0999,Static_Catalog,Awareness Campaign,cold,Sunscreen,17532,190,316351.0,162,29,0.0,0,0.010837326032397902,1665.0052631578947,0.0,0.0
AD_1000,Static_Catalog,Flash Sale Campaign,cold,Serum,6284,56,486006.0,50,3,0.0,0,0.008911521323997454,8678.67857142857,0.0,0.0
